cycles,instructions,cache_misses,branch_misses,label
80701155,70914431,8811,8999,0
81476474,70901185,8774,8534,0
80046920,70915721,8693,8192,0
79950815,70924294,9144,9276,0
78654634,70931918,9137,9313,0
79887956,70900795,9269,8720,0
80677623,70903071,8923,8412,0
81457276,70902577,8595,8619,0
80384166,70893718,8263,8332,0
79063604,70896608,8446,8544,0
78785913,70916249,9309,9270,0
77470973,70897098,8692,8703,0
80632630,70898859,8213,8105,0
79069661,70895254,8757,8558,0
79525956,70899209,8827,8007,0
77468531,70890963,8954,8375,0
79097591,70908752,9101,9297,0
75961939,70883782,8447,7784,0
78271900,70896400,8511,8486,0
79070017,70902373,8668,8435,0
79885470,70913131,9043,8502,0
79887271,70905487,8813,8425,0
77993634,70926127,9176,9369,0
80687025,70912020,9368,8854,0
73491586,70890967,8772,8919,0
78780501,70899053,8764,8335,0
81502505,70907611,9065,8993,0
76553984,70897053,8280,8743,0
79125286,70918344,9517,8987,0
74581010,70892866,8592,8527,0
79933567,70916524,8700,9635,0
77535327,70914468,9137,9429,0
77490137,70910786,8624,8867,0
78269891,70907133,8707,8107,0
78256689,70890814,8241,8289,0
78300118,70909454,9187,9085,0
79083384,70910647,9010,8815,0
75092666,70902859,9086,8926,0
76635179,70889452,8732,8309,0
80716564,70924173,8945,8836,0
76725882,70901452,8863,9104,0
78293134,70913164,8859,8842,0
78320646,70919653,8745,8858,0
78277040,70900309,9156,8359,0
78298139,70903684,9172,9170,0
80712311,70912761,8944,9211,0
77446352,70898406,8671,7972,0
79148407,70928235,9023,9153,0
79926565,70922026,9613,9195,0
77558078,70921577,9225,8948,0
80515288,70910978,8798,8903,0
78272423,70897702,8574,8546,0
79084637,70898259,8720,8375,0
79889370,70905060,8772,8484,0
79931600,70919621,9414,8709,0
78710117,70903725,8477,8823,0
79879280,70909432,8640,8853,0
81451528,70901339,8638,7958,0
79915334,70918462,8848,9480,0
76521266,70902896,9035,8822,0
79846816,70899379,8665,8106,0
80256941,70904889,9149,8729,0
76688005,70897960,8805,8417,0
78304254,70920930,9302,8736,0
79107621,70909572,9674,8872,0
81487940,70906505,8814,8605,0
79047443,70897009,8401,8657,0
76482426,70919368,8745,8897,0
79077035,70901262,8850,8548,0
80706149,70911569,8643,9147,0
78300868,70910176,8823,8944,0
79082886,70896137,9073,8332,0
80665823,70898408,9017,8363,0
78322036,70915042,8804,9551,0
78291683,70907551,8869,8361,0
73838682,70901947,9118,8707,0
81462308,70902010,8403,8103,0
79090941,70906855,8672,9307,0
78384243,70899008,8369,8404,0
79098319,70913412,9195,9201,0
77492861,70908503,9173,9046,0
80751563,70911937,9240,8657,0
77477648,70903476,8543,9080,0
77500732,70902753,8366,8818,0
80713095,70917546,8854,9338,0
79877659,70904306,8725,8744,0
79072858,70902848,8585,8286,0
76646630,70891876,8555,7948,0
79095845,70904027,8810,8661,0
78383918,70936341,9879,9976,0
79411656,70908214,8903,8523,0
80703038,70913574,8907,8693,0
76639879,70896147,8280,8131,0
81517750,70914811,9101,8460,0
76718268,70914751,8999,8711,0
81469415,70909409,8454,8161,0
80658105,70904828,9013,8424,0
77546566,70926410,9361,8878,0
80721809,70914466,8622,8756,0
80139080,70899138,8765,8479,0
79106655,70929726,9266,9602,0
80640783,70902634,8378,8165,0
80665661,70904588,8753,8129,0
