cycles,instructions,cache_misses,branch_misses,label
32895618,38827338,8186,9362,1
34982245,38950195,8439,210278,1
33230805,39336829,8359,10030,1
34766096,38716974,8319,109974,1
33223553,39286363,8297,109835,1
32905356,38777196,12209,109704,1
33043557,39019188,8562,9698,1
32988296,39074383,8069,109886,1
33215839,39322414,8878,10082,1
33173377,39222229,8697,9905,1
52445252,68691261,8906,152998,1
54546964,71978495,9250,170350,1
35114291,39387462,8114,209754,1
33029369,38999510,8311,9752,1
33087695,38984799,9149,10628,1
57253745,75802095,9984,189297,1
32944442,38926191,8379,9496,1
32947032,38945339,8027,9185,1
32897319,38712368,8536,110083,1
32843525,38755192,8862,110045,1
32819696,38791564,7926,9219,1
33043007,39065774,8606,36555,1
32830520,38674298,8654,10502,1
32849738,38780409,8065,9623,1
33038069,38987911,9022,10333,1
33167941,39346676,8312,70156,1
33121885,39196500,8312,9640,1
33136483,39134679,8483,10483,1
32960307,38942903,8273,9631,1
33137298,39203429,8572,109807,1
33002407,39042950,8053,9746,1
34761014,38764413,8425,109608,1
34981751,39132588,7936,209707,1
33192806,39263132,8998,10157,1
32802753,38689342,7752,9567,1
32982905,39019029,7865,9443,1
33182257,39244288,8668,17629,1
33037180,39076029,8401,9917,1
32928434,38886825,8092,9758,1
33116069,39248176,8417,9755,1
33075902,39122920,8304,9893,1
33143999,39160011,8842,10370,1
33176063,39333186,8199,9756,1
34894487,39069635,7918,209468,1
32794883,38670774,7777,9532,1
33157275,39232850,8262,9967,1
33007592,39065341,7922,9224,1
54571232,71847662,8589,170559,1
32951701,39016149,7847,109401,1
32854722,38745227,8374,9682,1
32829887,38720443,8365,9801,1
32971361,38917681,8624,10265,1
32861897,38696067,8922,10311,1
33139650,39192028,8458,10130,1
32884100,38835609,8530,110334,1
33338045,38956526,8160,126646,1
33305176,39376378,8926,110836,1
34872847,38941779,7908,209299,1
32888462,38983110,8099,109166,1
34774265,38803999,8350,109322,1
33185736,39284743,8357,9898,1
32887040,38777668,8872,10437,1
33251940,39342435,9275,17331,1
33110552,39138188,8687,10265,1
34908441,39100085,8520,109875,1
33065869,38976097,8602,110735,1
34963670,39028353,15540,209398,1
32812944,38697394,8371,9912,1
32799005,38651081,8207,9758,1
32941818,38787541,8928,110674,1
33125198,39217139,8323,10094,1
33181423,39182395,9333,10242,1
32930567,38844172,8367,10371,1
32873556,38765262,8468,10112,1
33087829,39154853,8120,10082,1
32873894,38731402,8983,10034,1
35013654,39200151,8902,209806,1
32953955,38749972,8315,210205,1
33140048,39251761,8346,9618,1
30738488,37476833,8262,109420,1
32836427,38677189,8430,10029,1
33015595,39089321,8604,109741,1
33098424,39131497,8309,10131,1
33238031,39394303,8185,9506,1
33152149,39211322,8113,110210,1
32820620,38742855,8668,9687,1
33051645,39140617,7599,9343,1
32849814,38794464,8177,9670,1
32910603,38897466,8203,9401,1
34828414,38985941,8641,109798,1
57128717,75684131,9749,191034,1
32960945,38970454,8736,9560,1
33073368,39161353,8185,9715,1
33137234,39258891,8447,9789,1
33256712,39322318,8836,10275,1
32891466,38796322,8289,10126,1
33198465,39332314,8676,9933,1
34892450,38924260,8590,209915,1
32893458,38787152,8460,10323,1
33209639,39330690,8529,9936,1
33501298,39268427,8486,26568,1
32930946,38882323,8369,9544,1
32863867,38792073,8086,9722,1
32930693,38901936,8923,10046,1
33005873,39002690,9107,10035,1
33040708,39036756,8794,10181,1
32956880,38879932,8729,10511,1
33023720,39063180,8054,9374,1
32924138,38868481,7984,9820,1
32850096,38696282,8697,10223,1
33003448,38986129,8427,9314,1
33078354,39163930,8752,9343,1
33694808,39303316,15210,83606,1
35015790,39251762,9442,110489,1
33414832,38983877,9132,126920,1
33095532,39094578,8537,10405,1
32963345,38955153,8107,9409,1
33039994,39046676,9007,9965,1
33086177,39124108,8148,9972,1
34847824,38978164,8582,109694,1
32934941,38914757,7835,9917,1
33033650,38969163,9135,10510,1
32949493,39049962,8164,109658,1
33003559,38802866,9195,110678,1
33081732,39054175,8459,10026,1
33380250,38772515,9629,27736,1
32919702,38850879,8511,9595,1
32992439,38945277,8365,109854,1
32882943,38700435,8763,9966,1
53713034,70624290,9081,163697,1
33228276,39350631,7903,9482,1
33126512,39185770,8473,9610,1
32847485,38746421,8011,9409,1
32948219,38892120,8115,9753,1
32885214,38665081,8380,10291,1
33090392,39028503,9297,11147,1
33210233,39315116,7903,9414,1
33193976,39376061,7967,110083,1
32973323,38892054,8052,10132,1
33086475,38785439,9279,19886,1
33194911,39187813,8855,10472,1
33061452,39029025,8981,9941,1
32972271,39017373,8115,109423,1
34949720,39255017,8571,109714,1
53634538,68136488,9257,251956,1
53300595,69874401,9241,161169,1
33229353,39371963,8598,109873,1
32875314,38694499,8455,10007,1
30737279,37482723,7916,109621,1
32964620,38909053,8111,9622,1
33177455,39281678,8061,9693,1
33204465,39288579,8334,9912,1
33202701,39253528,8150,10072,1
56168906,74046554,9207,279246,1
33178230,39181574,8572,10024,1
33225422,39286612,8302,9964,1
54579390,71704472,9011,172675,1
32935266,38787221,8485,9878,1
53345553,70075714,9606,159140,1
33206232,39351990,8909,110278,1
54655091,71965022,9318,168573,1
53760008,70641865,8760,161274,1
33088994,39123628,8330,9428,1
33098562,39135404,8087,9284,1
33238365,39293963,8662,10353,1
32932027,38776194,8948,10375,1
33245852,39370973,8293,9476,1
32881188,38673662,8693,10735,1
32867354,38785725,8262,109876,1
32834819,38709967,8116,109720,1
32943005,38798909,8440,10212,1
33056294,39016867,8298,9844,1
32891267,38805730,8203,9741,1
33059985,39047672,8350,9781,1
32977500,38935296,8182,9695,1
32968658,38951325,7824,9684,1
34901694,39087422,8472,109461,1
31320074,37816337,8177,9889,1
56788782,75218879,8889,186122,1
33108326,39123160,8835,110128,1
33302553,38827514,8798,26887,1
33163725,39059297,8858,21154,1
33213998,39266936,8657,9680,1
33050654,39054917,8416,9635,1
32867733,38828031,7924,109765,1
34920629,38848634,8539,209908,1
54522510,71673429,9320,170277,1
32903127,38711546,7900,209669,1
33010603,38924728,9025,10172,1
32956668,38957948,7988,109234,1
32969321,38867084,8947,10655,1
32798602,38696073,8408,9410,1
34891548,38975572,8316,209886,1
32870623,38831887,8564,110007,1
33180444,39317851,8683,9690,1
32932007,38809396,8334,110236,1
33166783,39284016,8136,16292,1
33089186,39260171,8484,109698,1
32827843,38717816,8602,9693,1
55595082,73551396,9867,177641,1
56892491,75273999,9569,189274,1
33052313,39101047,8203,10025,1
33141855,39239977,8231,9462,1
33019310,39072471,8369,9265,1
32849823,38758740,8492,9745,1
32862399,38759174,8112,9242,1
56782905,75261909,9579,185003,1
32928906,38818185,8959,10426,1
33049367,39090159,8721,9768,1
33067712,39086832,8513,209647,1
32936893,38815710,8770,10622,1
33087296,39105134,8667,10411,1
33182964,39340584,8420,9520,1
33133088,39180156,8264,9924,1
33089737,39256661,8111,110035,1
32970461,38970847,8322,10692,1
33255122,39382988,8625,10452,1
32770472,38638975,8430,9782,1
33075248,39068334,8584,9735,1
32929784,38791741,9121,10633,1
33021107,39083007,7937,9065,1
33172270,39309474,8220,9659,1
33304016,39392517,8821,110607,1
33212032,39372271,8243,9834,1
33184417,39322215,7899,9963,1
33234299,39377427,8683,9922,1
32824900,38677038,8580,9794,1
32916134,38910215,8684,109816,1
32825151,38672887,12729,109670,1
33136376,39312261,15487,109720,1
32858339,38784514,8149,9990,1
33475717,39109794,7958,231213,1
32762297,38676918,8119,9494,1
33126999,39298198,8672,110125,1
32812001,38720793,8119,9370,1
33043939,39052228,8807,10309,1
33003031,38968389,8545,10333,1
32945885,38918987,8185,10008,1
33274145,39245863,8422,210061,1
33017174,39058294,8147,9650,1
33088030,38879949,8825,209295,1
30883524,37596664,8637,109904,1
32932484,38901424,8527,9887,1
33154659,39217782,8491,10569,1
33039704,39112602,8307,111495,1
33272355,39368546,9087,10411,1
32890260,38945142,8166,109169,1
32786842,38680536,8076,9710,1
33143119,39198178,8765,10343,1
32895737,38714659,9387,10482,1
34918238,39184624,8438,109900,1
33010907,38854358,8441,9749,1
33094353,39096378,8298,9747,1
33308611,39373611,8512,10190,1
32929936,38804693,8506,10091,1
33040455,39184119,7704,109354,1
32870927,38779999,7981,9487,1
32957879,38783045,9073,10830,1
33309743,39359988,9668,37916,1
33071138,39227353,7791,109342,1
35135633,38986069,7589,126814,1
33003936,39115554,7944,109034,1
32870601,38748116,7960,9621,1
32944853,38845062,8273,10033,1
33146348,39225311,7972,9576,1
29122925,36809560,7551,9525,1
32886602,38888411,8178,109543,1
33207976,39273741,8296,10260,1
32925357,38951611,8340,209898,1
32884069,38799181,7953,9376,1
33095424,38946226,8763,210658,1
32919842,38765559,8392,9739,1
33039071,38942973,8048,110943,1
33233862,39239400,8903,10716,1
32915479,38737919,8754,10317,1
34897281,39036750,7931,110115,1
33286788,39344646,8680,10339,1
32913248,38797852,8220,9798,1
32890201,38723202,8074,10171,1
32865815,38749678,7938,9716,1
29609517,37046496,8204,9628,1
55598649,73517032,8778,177345,1
33062141,39030793,8417,10054,1
30288652,37355403,8329,10236,1
33214647,38671319,8549,225294,1
33074874,39047120,8456,110401,1
32771424,38622413,8099,9296,1
33205969,39315454,8425,9290,1
33115805,39162238,8961,9208,1
33057249,39125212,7987,9138,1
33086450,39144102,7677,108995,1
33277002,39347285,9104,10185,1
33159481,39223484,8454,9494,1
33285695,39384499,8430,109951,1
32989056,38896609,8385,110580,1
33160998,39278894,7600,9282,1
32853170,38701058,8494,10089,1
32933965,38909589,8147,110060,1
33502769,39143508,8473,125925,1
33026862,39001062,8253,9777,1
33256802,39261620,8605,10373,1
32981774,38863522,8207,95552,1
32874412,38723925,8644,110403,1
34924959,39239163,8090,109347,1
33194897,39221663,8846,109948,1
52059944,67980845,8865,152363,1
33178109,39269334,8316,9642,1
33107609,39082536,8826,38488,1
32934637,38811786,8475,9655,1
32866457,38710720,8521,9937,1
33057385,39165683,8577,109844,1
33161687,39215448,8177,9654,1
57112767,75711209,9255,193149,1
32869481,38755559,8338,9704,1
32876765,38659910,8534,10221,1
33227320,39295647,9007,110800,1
33234952,39263482,9138,110889,1
33255376,39144697,9466,10112,1
33555894,39177297,12905,11320,1
34351353,39775036,19770,15541,1
33113294,39271027,8565,109897,1
32994182,39013410,8076,9987,1
32990837,38926503,8475,10457,1
33010944,38971135,8501,10169,1
33087707,39163935,8046,9631,1
33096897,39261127,8476,109760,1
32842925,38691589,16071,9704,1
33415802,39064707,8340,30796,1
32956462,38900171,8653,10309,1
33144872,39230902,8412,9216,1
33268879,39337704,8896,11041,1
33067858,39188526,8433,109561,1
32977589,39002019,8273,9701,1
32877857,38775067,8662,10110,1
32897582,38872316,9247,110004,1
33052721,39117684,8187,9943,1
32901305,38779692,8845,109613,1
32997782,38991397,8103,110382,1
33232750,39345640,8809,10361,1
33221610,39370297,8346,9593,1
52606069,68882588,9525,154865,1
33074469,39099931,8122,10181,1
33388163,39292856,8611,212073,1
33274767,39393809,8639,109426,1
32939210,38765760,15410,135115,1
33041063,39016422,8296,67689,1
33077898,39176214,8676,9313,1
34934054,39016329,9126,210151,1
32900517,38945946,8244,109320,1
33106214,39260035,8383,109841,1
57150782,75824299,9280,188457,1
32926023,38930870,8616,9444,1
57014750,73403098,9290,274586,1
32953316,38943789,8451,9838,1
33108206,39236362,9181,110281,1
33012609,39073125,8343,9437,1
33013288,39002281,8948,30192,1
32893070,38818482,8281,9920,1
34884800,39108157,8797,109533,1
55595223,73387393,9698,178277,1
57288136,75982106,9123,190342,1
33182122,39180877,8306,110435,1
33062818,39076416,8436,9705,1
32923400,38887696,8738,9589,1
57846161,77073832,9547,194845,1
32970678,38953493,8462,9374,1
32961554,38975660,8384,9173,1
33009482,39030958,8482,9355,1
32747822,38615945,7855,9691,1
34929385,39083483,8325,209834,1
33440514,39139239,8873,25879,1
57868644,77029467,8997,197333,1
33068219,39108211,8443,9896,1
32797976,38690654,8475,9366,1
32881138,38853378,8573,9810,1
32852568,38704255,8482,10364,1
32942504,38811135,8755,10456,1
33076590,39142853,7933,9626,1
32929868,38930319,8249,9413,1
34915373,39050320,8827,110400,1
32960844,38933937,8041,9778,1
33078814,39174589,8415,9457,1
33278536,39305056,9292,110701,1
33134492,39222225,8533,10030,1
33155303,39221067,8642,10154,1
34884187,39084202,8853,109900,1
35006707,39010138,9097,210072,1
52428836,68704691,8975,151155,1
32903172,38916860,7758,9143,1
33011482,39062801,8680,9039,1
33118103,39229096,8127,9626,1
32859398,38714439,8645,10545,1
35105471,39056238,8636,309131,1
32856932,38756598,8549,9776,1
33154835,39293053,8614,9504,1
32922162,38816827,8579,10324,1
32980094,38999672,8200,9571,1
33195296,39328112,7888,10119,1
33060877,39081904,8344,9840,1
33101138,39216538,8070,9331,1
33329663,39019782,8274,25744,1
33201047,39325824,8289,9911,1
32986251,38955915,8749,9611,1
32944830,38948533,8050,9348,1
32918385,38973238,8426,110018,1
33189449,39355370,8142,9514,1
33111863,39212520,8181,109803,1
33103071,39132707,8303,209991,1
32827116,38747024,8022,9745,1
32920679,38927773,7824,9296,1
32857397,38833272,8146,109809,1
33104126,38732056,8387,125196,1
33344864,38758134,8274,34788,1
35097868,39349570,8307,209613,1
33078542,39118702,8934,109742,1
32872131,38674793,8313,10371,1
32934476,38852002,8530,10129,1
34954812,39373278,8592,109901,1
57463829,75903676,9538,291992,1
33107345,39161700,8404,9836,1
32900861,38785165,8295,10090,1
51959988,68027364,9567,148937,1
32880918,38828064,7686,9466,1
33032387,39095402,8222,9340,1
33430035,39205211,8351,24947,1
33255060,39287424,8884,10992,1
54091024,71090919,9385,165879,1
32848226,38740431,8478,109800,1
33131096,39258505,8259,9577,1
33114308,39135927,8552,109999,1
32933924,38873658,8113,109684,1
32846298,38767678,8410,9876,1
32938697,38888177,8559,10193,1
33206791,39315332,7901,10233,1
33178739,39213934,8691,11121,1
34976269,39349680,8585,110190,1
33133291,39247213,8254,109694,1
32985336,38932226,7892,9636,1
