cycles,instructions,cache_misses,branch_misses,label
1399247733,1455703842,10714477,11153965,1
1401968494,1459358426,10748324,11196829,1
1398792482,1455977668,10792216,11169720,1
1397869210,1455596472,10785245,11147534,1
1396403058,1455456288,10675721,11137223,1
1401525155,1455670943,10669358,11156405,1
1402308810,1456161378,10686691,11189851,1
1402746247,1460194021,11022750,11165912,1
1399523863,1459083777,10798415,11179832,1
1398965830,1460087806,10691614,11198389,1
1390597690,1455449959,10640287,11140789,1
1405285429,1459488100,10805619,11189525,1
1398263486,1456444781,10725784,11137577,1
1410501952,1455891472,10903072,11286976,1
1397408179,1455658137,10582988,11127450,1
1399120663,1455617184,10863044,11114416,1
1394171719,1456150879,10785668,11119556,1
1402541524,1455581427,10544826,11296363,1
1395243517,1455561029,10715956,11138021,1
1405725224,1455628658,10546159,11199218,1
1395264273,1455652357,10692409,11131616,1
1400814596,1455625268,11151115,11120201,1
1398316493,1455171217,10865326,11124328,1
1399694141,1455756868,10732028,11184353,1
1398303094,1456527946,10915543,11162890,1
1400966265,1455466477,10736561,11159065,1
1391846132,1455401527,10487956,11126217,1
1395509358,1455156670,10753418,11110048,1
1394251454,1455689830,10619770,11167573,1
1406345154,1460001881,10891339,11185744,1
1403452961,1456094130,10967914,11185466,1
1397492354,1455885838,10768916,11151767,1
1397545375,1455579399,10588620,11125031,1
1399395539,1456241608,10550822,11193429,1
1400323942,1455837466,10601360,11158203,1
1400234567,1456262877,10766314,11169880,1
1407638759,1456550708,10873544,11222282,1
1401027220,1455177876,10854838,11185097,1
1399397480,1455785320,10925297,11209432,1
1394244870,1455364501,10978232,11149001,1
1396271070,1455886357,10777630,11154892,1
1399296751,1455804397,10645884,11166238,1
1397795931,1456140479,10766880,11144165,1
1394362913,1455643181,10656975,11106687,1
1398045806,1460224758,10584370,11206804,1
1395196004,1455731834,10606859,11167084,1
1397279019,1455273850,10787911,11176781,1
1403913989,1455716339,10767030,11220613,1
1412698804,1459085879,10697919,11248171,1
1403650250,1455763872,10679491,11202731,1
1397134990,1456610978,10764485,11195650,1
1399184208,1455601405,10654699,11263787,1
1402735186,1459312232,10666861,11173380,1
1402225151,1455734147,10572856,11182743,1
1400325412,1456169480,10542863,11125439,1
1397268624,1455662413,10695038,11131713,1
1397905082,1455551246,10821964,11104412,1
1396448333,1455678791,10755639,11135244,1
1398413296,1455675720,10739058,11206095,1
1398547517,1456011686,10794472,11143105,1
1394240790,1455409252,10634633,11147093,1
1404071719,1455742688,10797920,11208184,1
1398221316,1455474774,10780817,11143515,1
1398392896,1456000734,10749650,11156157,1
1393725647,1455351342,10705751,11142624,1
1402347752,1456177750,10928058,11137093,1
1400228004,1455801809,10520279,11107958,1
1400828159,1456202046,11011932,11130034,1
1403594749,1455279676,10792098,11162886,1
1395570990,1455827268,10717368,11143022,1
1394984560,1455740100,10678661,11137997,1
1395711105,1455728647,10669930,11127138,1
1401800819,1459001561,10821170,11159522,1
1403241100,1455689921,11017912,11161443,1
1395733032,1455272092,10479963,11146401,1
1397872922,1455416975,10565740,11115604,1
1400404336,1455536149,10811196,11127448,1
1404367577,1455473508,10836056,11197513,1
1389467631,1455798231,10720313,11110533,1
1389196738,1455840214,10622073,11128115,1
1387712448,1455476490,10634686,11108170,1
1398975462,1455968407,10872590,11147721,1
1397041977,1455676694,10876454,11123767,1
1397114224,1455984341,10758677,11181935,1
1397687342,1455777208,10549731,11148276,1
1403673902,1455865422,10791489,11172395,1
1395775435,1455733896,10819580,11161612,1
1392787765,1456131173,10677328,11173342,1
1394865106,1455424903,10657693,11140538,1
1398885120,1455418211,10638704,11169486,1
1396139853,1455415196,11050676,11141520,1
1398943959,1455859487,10891230,11186695,1
1397664716,1455411678,10631561,11117937,1
1405014223,1455792364,10759164,11145073,1
1399779501,1455779232,10799887,11132545,1
1400979573,1456062208,10658729,11130977,1
1397458483,1456038010,10875844,11171443,1
1391210743,1455823391,10863799,11116375,1
1395791869,1455547269,10735865,11141095,1
1395518363,1455396389,10773732,11173040,1
1397381730,1459387422,10784135,11187493,1
1398198291,1455948821,10850932,11123410,1
1414308489,1461962878,10951925,11278282,1
1405739708,1457181600,11015322,11207165,1
1394245682,1455806872,10758472,11105076,1
1393772637,1455892369,11012661,11132940,1
1396260215,1455397519,10926764,11131191,1
1398481371,1455898237,10805063,11133628,1
1390577093,1455332337,10382790,11136441,1
1400461406,1455783239,10603571,11148183,1
1405409756,1459959735,10861577,11212452,1
1401243735,1455810147,10788326,11137058,1
1396382209,1458785440,10629921,11176268,1
1398379652,1459421141,10637699,11189483,1
1390837973,1455965577,10520316,11118258,1
1404952340,1455971612,10474927,11269572,1
1401377090,1455907040,10974532,11144966,1
1398443514,1455403142,10599517,11149106,1
1402762521,1455501371,10720033,11195892,1
1394664370,1455370923,10903161,11136564,1
1389324223,1455635545,10807203,11133656,1
1394103366,1455662058,10647385,11151238,1
1399880402,1455519064,10769906,11189076,1
1398774872,1455983046,10655858,11118920,1
1396974556,1455566821,10677428,11118524,1
1398786921,1455528510,10834140,11160841,1
1407127973,1455320487,10607049,11283048,1
1396672207,1455803961,10668275,11151581,1
1397444714,1455677922,10769226,11135357,1
1400194104,1455370156,10655227,11115361,1
1404325715,1459460885,10860894,11153414,1
