cycles,instructions,cache_misses,branch_misses,label
31267361,37455587,7868,109318,0
30276717,37479831,8195,9550,0
30215717,37435896,7599,109314,0
30267761,37473633,8458,9559,0
30238113,37463606,8246,9532,0
30252324,37471371,7913,9199,0
30236015,37460586,8052,9516,0
30182033,37430606,7604,8694,0
30171753,37436782,7582,8880,0
32152608,37479448,8556,109468,0
30280564,37477608,8181,10356,0
30267220,37470099,8201,9005,0
30414116,37473188,8365,109420,0
30305666,37478390,8781,9234,0
32181215,37474948,8533,209804,0
32139267,37794248,14933,211982,0
30863930,37476331,8187,40604,0
30328186,37483972,8838,10600,0
30226559,37461204,7956,9151,0
30320379,37483533,8509,10436,0
30278770,37474458,8690,10128,0
30362938,37481826,8204,109481,0
30329591,37468556,8408,9572,0
30226823,37461525,8062,9014,0
30249174,37462837,7966,9142,0
30291449,37483165,8417,10080,0
30210053,37439265,7727,9385,0
31310559,37470605,8294,109851,0
30254075,37474138,8132,9762,0
30233591,37465633,8134,9249,0
30255038,37467585,8314,9408,0
30197033,37439685,7616,9290,0
30282452,37473471,8442,9839,0
30275324,37478514,8505,9484,0
32145180,37479231,8353,109721,0
30296491,37473222,8662,9989,0
30243534,37468171,8606,9748,0
30178681,37436255,7710,8678,0
30371988,37487321,8387,9999,0
30224674,37435077,7365,8878,0
31330747,37476607,8322,109791,0
30286984,37463017,8406,9237,0
30228204,37436964,7790,8613,0
32104283,37438639,7722,209225,0
30258688,37444697,7996,8940,0
30251723,37436379,7575,9491,0
30331389,37446060,7857,209927,0
30248543,37438512,7693,9314,0
30331947,37472293,8183,9942,0
30268455,37465131,7927,9164,0
30290019,37469311,8638,9482,0
30266556,37465182,8021,9492,0
30328686,37467816,8265,16685,0
30273370,37462079,8148,9340,0
30240525,37443629,7880,9149,0
32168290,37465167,7911,109334,0
32393648,37470190,15013,209869,0
30342642,37472744,8561,10307,0
30234425,37438048,7694,9020,0
30322397,37477820,8480,9976,0
32190554,37477932,8164,209825,0
30261201,37465500,8126,9100,0
31300160,37453938,7695,109303,0
30596046,37476795,8543,9866,0
30267606,37442623,8224,109929,0
30298985,37471619,8210,9892,0
30265721,37458247,7633,9434,0
30311332,37472290,8566,9562,0
30316447,37457942,14260,9985,0
30264152,37451869,7938,9033,0
32223394,37483721,8639,110612,0
30328130,37472144,9066,9607,0
30287066,37467110,7968,9496,0
30289398,37471184,8439,9791,0
30277388,37457312,7833,9209,0
30299639,37470179,8793,9328,0
30316008,37472920,7961,53047,0
30301548,37463141,8946,9354,0
30278294,37461430,8338,9126,0
